Market,Strategy,Gamma,Obs,Start,End,Ann. Arithmetic Mean,Ann. Geometric Return,Ann. Vol,MV CEQ Ann.,CRRA CE Ann.,Min Monthly Return,CRRA Domain Valid,Delta MV CEQ Ann. vs 60/40,Delta MV CEQ CI Low vs 60/40,Delta MV CEQ CI High vs 60/40,Delta MV CEQ Positive vs 60/40,Delta CRRA CE Ann. vs 60/40,Delta CRRA CE CI Low vs 60/40,Delta CRRA CE CI High vs 60/40,Delta CRRA CE Positive vs 60/40,Bootstrap P(Delta MV <= 0) vs 60/40,Bootstrap P(Delta CRRA <= 0) vs 60/40,Fee Eq. bps vs 60/40,CRRA Fee Eq. bps vs 60/40,Delta MV CEQ Ann. vs 1/N Equity-Bond,Delta MV CEQ CI Low vs 1/N Equity-Bond,Delta MV CEQ CI High vs 1/N Equity-Bond,Delta MV CEQ Positive vs 1/N Equity-Bond,Delta CRRA CE Ann. vs 1/N Equity-Bond,Delta CRRA CE CI Low vs 1/N Equity-Bond,Delta CRRA CE CI High vs 1/N Equity-Bond,Delta CRRA CE Positive vs 1/N Equity-Bond,Bootstrap P(Delta MV <= 0) vs 1/N Equity-Bond,Bootstrap P(Delta CRRA <= 0) vs 1/N Equity-Bond,Fee Eq. bps vs 1/N Equity-Bond,CRRA Fee Eq. bps vs 1/N Equity-Bond
US,RSM RV + Raw VRP,3.0,184,2011-04-30,2026-07-31,0.09727466115702856,0.09606406710339166,0.10254303721588261,0.08150204943484173,0.08475539399249765,-0.1009697131128694,True,-7.637975611356207e-05,-0.013631499373837392,0.01591534495002608,False,7.947702457533623e-05,-0.01476525144555409,0.017216253516137363,False,0.456,0.4495,-0.7637975611356207,0.7947702457533623,0.008659489262842435,-0.005619294649835141,0.02460105894808553,False,0.009440632981412067,-0.005954833464552316,0.02672783533343932,False,0.1025,0.1025,86.59489262842435,94.40632981412067
US,HMM RV + Log VRP (partial 0.25),3.0,184,2011-04-30,2026-07-31,0.08735290937556345,0.08693791820451047,0.08618566513601572,0.07621095606315728,0.07887646907793178,-0.0735418699342671,True,-0.005367473127798006,-0.017793576588291667,0.005810118019790624,False,-0.005799447889990539,-0.019335149246286022,0.006321520850771896,False,0.802,0.8025,-53.67473127798006,-57.99447889990539,0.003368395891157991,-0.009637547040666309,0.01661993557924233,False,0.003561708066846192,-0.010384304975793679,0.017963722933351262,False,0.2755,0.2795,33.68395891157991,35.617080668461924
US,HMM RV + Log VRP (full),3.0,184,2011-04-30,2026-07-31,0.08390789107335991,0.08356720525275096,0.08237110620085422,0.0737303923682313,0.07621481221728832,-0.0583794362721516,True,-0.007848036822723989,-0.023222694976185742,0.010834135632782326,False,-0.008461104750633996,-0.02489454641290581,0.011585364200485837,False,0.746,0.747,-78.4803682272399,-84.61104750633996,0.0008878321962320079,-0.01568432197524768,0.020220143007891583,False,0.0009000512062027344,-0.01682243713353144,0.02183317556376163,False,0.362,0.364,8.87832196232008,9.000512062027344
US,1/N Equity-Bond,3.0,184,2011-04-30,2026-07-31,0.08257103426962824,0.08229758590183689,0.08053352965330211,0.07284256017199929,0.07531476101108558,-0.0669755663537769,True,-0.008735869018955997,-0.014118508811430864,-0.0034463233006482626,False,-0.00936115595683673,-0.015577143458428505,-0.003552783882777325,False,0.998,0.998,-87.35869018955997,-93.61155956836731,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,1.0,0.0,0.0
US,Synthetic Pure VRP Proxy,5.0,184,2011-04-30,2026-07-31,0.338597232447474,0.3874605634624442,0.11617938548609183,0.3048531084176591,0.35088644951955517,-0.0918682423644182,True,0.23176037729157536,0.18273352873296425,0.2949519081032967,True,0.2755171851131597,0.2108255185229699,0.36291796670945403,True,0.0,0.0,2317.603772915754,2755.171851131597,0.2384961976440791,0.18664941516783293,0.3034754443483136,True,0.28261370344664516,0.21522659672080136,0.37221664404267624,True,0.0,0.0,2384.9619764407907,2826.1370344664515
US,Buy-and-Hold Equity,5.0,184,2011-04-30,2026-07-31,0.1413971124429101,0.13957373626488878,0.1420391373327036,0.09095932110736352,0.0937554790086561,-0.1248712409272528,True,0.017866589981279768,-0.007389115688395564,0.042159377936178966,False,0.018386214602260642,-0.009349139697580767,0.04646831242572593,False,0.0805,0.093,178.66589981279768,183.86214602260642,0.024602410333783506,-0.006156683694824804,0.05461233998364121,False,0.0254827329357461,-0.008243394130397552,0.06001776516060024,False,0.055,0.0655,246.02410333783507,254.827329357461
US,60/40,5.0,184,2011-04-30,2026-07-31,0.0943069762882626,0.09390441342346367,0.09211784878551788,0.07309273112608375,0.07536926440639546,-0.0770922486000828,True,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,1.0,0.0,0.0,0.006735820352503738,0.0010372806725972633,0.012423901620629995,True,0.007096518333485458,0.0009257068331389173,0.01339761203050153,True,0.0155,0.0155,67.35820352503738,70.96518333485457
US,RSM RV + Raw VRP,5.0,184,2011-04-30,2026-07-31,0.09727466115702856,0.09606406710339166,0.10254303721588261,0.07098697495338385,0.07345212547166557,-0.1009697131128694,True,-0.0021057561726998963,-0.016323976663722914,0.014286922899758503,False,-0.0019171389347298895,-0.017344316033810397,0.015686805712354306,False,0.567,0.55,-21.057561726998962,-19.171389347298895,0.004630064179803842,-0.011048090825588445,0.021284767565350814,False,0.005179379398755568,-0.011907105919997335,0.02339793343376274,False,0.2345,0.232,46.30064179803842,51.79379398755568
US,HMM RV + Log VRP (partial 0.25),5.0,184,2011-04-30,2026-07-31,0.08735290937556345,0.08693791820451047,0.08618566513601572,0.06878298718821985,0.0707270831808473,-0.0735418699342671,True,-0.004309743937863902,-0.016067583707371103,0.006976542823451465,False,-0.004642181225548159,-0.017415778334233377,0.007602747765426573,False,0.755,0.7545,-43.097439378639024,-46.42181225548158,0.0024260764146398356,-0.010362874047702962,0.015503646763471652,False,0.002454337107937299,-0.011205641211439998,0.016683022283032783,False,0.3295,0.3405,24.260764146398355,24.54337107937299
US,HMM RV + Log VRP (full),5.0,184,2011-04-30,2026-07-31,0.08390789107335991,0.08356720525275096,0.08237110620085422,0.06694539323147891,0.06877694406865587,-0.0583794362721516,True,-0.006147337894604837,-0.021600002051590524,0.012333533222161491,False,-0.006592320337739599,-0.02332593977177853,0.013175060059438677,False,0.685,0.6835,-61.47337894604837,-65.92320337739599,0.0005884824578989006,-0.016036551743148948,0.019879765923996314,False,0.0005041979957458587,-0.01698815765515837,0.0212823944995784,False,0.378,0.386,5.884824578989006,5.041979957458587
US,1/N Equity-Bond,5.0,184,2011-04-30,2026-07-31,0.08257103426962824,0.08229758590183689,0.08053352965330211,0.06635691077358001,0.06827274607291,-0.0669755663537769,True,-0.006735820352503738,-0.012423901620629996,-0.0010372806725972633,False,-0.007096518333485458,-0.013397612030501532,-0.0009257068331389188,False,0.9845,0.9845,-67.35820352503738,-70.96518333485457,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,1.0,0.0,0.0
US,Synthetic Pure VRP Proxy,10.0,184,2011-04-30,2026-07-31,0.338597232447474,0.3874605634624442,0.11617938548609183,0.2711089843878443,0.30305533449361466,-0.0918682423644182,True,0.2192304984239394,0.166104900690124,0.2845434498575824,True,0.2513439313445578,0.1816654220005541,0.33940361891404913,True,0.0,0.0,2192.304984239394,2513.439313445578,0.22096619711031254,0.16693361022338984,0.2879952121305008,True,0.2526844701097457,0.1813423259051539,0.34435449357476305,True,0.0,0.0,2209.6619711031253,2526.844701097457
US,60/40,10.0,184,2011-04-30,2026-07-31,0.0943069762882626,0.09390441342346367,0.09211784878551788,0.0518784859639049,0.05171140314905687,-0.0770922486000828,True,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,1.0,0.0,0.0,0.0017356986863731327,-0.005339455911216677,0.008292078373679939,False,0.0013405387651879153,-0.00611757887889422,0.008689443303432309,False,0.2775,0.319,17.35698686373133,13.405387651879153
US,HMM RV + Log VRP (partial 0.25),10.0,184,2011-04-30,2026-07-31,0.08735290937556345,0.08693791820451047,0.08618566513601572,0.05021306500087626,0.04995792845311198,-0.0735418699342671,True,-0.0016654209630286437,-0.01299574623066213,0.009935002921908806,False,-0.00175347469594489,-0.01409103079499554,0.011178845842387352,False,0.61,0.6105,-16.654209630286438,-17.5347469594489,7.027772334448901e-05,-0.012688201971241944,0.013242205743414757,False,-0.00041293593075697466,-0.014615609655811069,0.013968214028868718,False,0.467,0.4915,0.7027772334448901,-4.129359307569747
US,1/N Equity-Bond,10.0,184,2011-04-30,2026-07-31,0.08257103426962824,0.08229758590183689,0.08053352965330211,0.05014278727753177,0.05037086438386895,-0.0669755663537769,True,-0.0017356986863731327,-0.008292078373679939,0.005339455911216676,False,-0.0013405387651879153,-0.008689443303432309,0.0061175788788942085,False,0.7225,0.681,-17.35698686373133,-13.405387651879153,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,1.0,0.0,0.0
US,HMM RV + Log VRP (full),10.0,184,2011-04-30,2026-07-31,0.08390789107335991,0.08356720525275096,0.08237110620085422,0.04998289538959788,0.04981801423108423,-0.0583794362721516,True,-0.0018955905743070212,-0.017691724782893353,0.01812608719439046,False,-0.0018933889179726382,-0.01942296706664822,0.019618933249434495,False,0.5175,0.5095,-18.95590574307021,-18.933889179726382,-0.00015989188793388842,-0.016418525954100757,0.019242666861868627,False,-0.0005528501527847229,-0.017849703688313984,0.02027550378104333,False,0.4205,0.437,-1.5989188793388842,-5.528501527847229
US,RSM RV + Raw VRP,10.0,184,2011-04-30,2026-07-31,0.09727466115702856,0.09606406710339166,0.10254303721588261,0.04469928874973912,0.04499795573278487,-0.1009697131128694,True,-0.007179197214165781,-0.02334702164449459,0.010607906628778734,False,-0.006713447416272,-0.025217642835528166,0.013038188659009117,False,0.775,0.7235,-71.79197214165781,-67.13447416272001,-0.005443498527792648,-0.025001650419671714,0.013552188981094384,False,-0.005372908651084085,-0.026981033283019783,0.015691279581547174,False,0.6565,0.635,-54.43498527792648,-53.72908651084085
US,Buy-and-Hold Equity,10.0,184,2011-04-30,2026-07-31,0.1413971124429101,0.13957373626488878,0.1420391373327036,0.04052152977181693,0.035386535718612055,-0.1248712409272528,True,-0.011356956192087972,-0.04465310031526363,0.018915552107423905,False,-0.01632486743044481,-0.05136880208703412,0.018160137323039782,False,0.7035,0.776,-113.56956192087972,-163.24867430444812,-0.00962125750571484,-0.05022732753006279,0.027240511546843458,False,-0.014984328665256896,-0.057693951012796583,0.026677420868557,False,0.624,0.702,-96.21257505714838,-149.84328665256896
